Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
"Dec 5, 2017",Anonymous Interview Candidate,Operations Agent Interview,Declined Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines in November 2017.,Application,"Did I ever have to multitask in the workplace? If so, please give an example. Â  Answer Question"
"Jan 18, 2018","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 9+ months. I interviewed at Southwest Airlines (Dallas, TX) in December 2017.",Application,Name a time you handled an emergency situation. Â  1 Answer
"Nov 12, 2017","Anonymous Interview Candidate in Reno, NV",Operations Agent Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Reno, NV) in November 2017.",Application,Why Southwest Airlines. Â  Answer Question
"Dec 17, 2017","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 3+ months. I interviewed at Southwest Airlines (Dallas, TX) in November 2017.",Application,Tell me about a time you had to work with a difficult coworker? Â  Answer Question
"Feb 17, 2019","Anonymous Employee in Atlanta, GA",Ramp Supervisor Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Atlanta, GA) in December 2017.",Application,Give examples of working well with a team and what were the results. Â  Answer Question
"Jan 27, 2019","Anonymous Employee in Los Angeles, CA",Customer Service Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4+ weeks. I interviewed at Southwest Airlines (Los Angeles, CA) in December 2017.",Application,tell me about a time you went above and beyond for a customer Â  Answer Question
"Mar 27, 2018","Anonymous Interview Candidate in Dallas, TX",Data Analyst Interview,No Offer,Neutral Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in December 2017.",Application,
"Jun 30, 2018","Anonymous Employee in Ramona, CA",Customer Service Representative Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied through an employee referral. The process took 3+ months. I interviewed at Southwest Airlines (Ramona, CA) in December 2017.",Application,Why do you want to work for Southwest Airlines? Â  Answer Question
"Jan 3, 2018","Anonymous Employee in Oklahoma City, OK",Customer Service Representative Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 5 weeks. I interviewed at Southwest Airlines (Oklahoma City, OK) in December 2017.",Application,Why do you want to work at southwest Â  1 Answer
"Jan 12, 2018","Anonymous Employee in Dallas, TX",Software Engineer(Internship) Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at Southwest Airlines (Dallas, TX) in December 2017.",Application,Why Southwest? Â  Answer Question
"Nov 13, 2017",Anonymous Interview Candidate,Flight Attendant Interview,No Offer,Neutral Experience,,I applied through an employee referral. The process took 12+ months. I interviewed at Southwest Airlines.,Application,
"Nov 19, 2017",Anonymous Interview Candidate,Customer Service Representative Interview,No Offer,Positive Experience,Difficult Interview,"Very quick and professional interview process. Did application, 2 weeks later phone interview, one week later face to face interview. Now just waiting to hear back to see if I get the job or not.",Application,What made me apply for the job ? Â  Answer Question
"Jan 5, 2018","Anonymous Employee in Dallas, TX",Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in November 2017.",Application,Why Southwest? Â  1 Answer
"Dec 16, 2017",Anonymous Interview Candidate,Customer Service Agent Interview,Declined Offer,Neutral Experience,Easy Interview,I applied online. The process took 4 weeks. I interviewed at Southwest Airlines in November 2017.,Application,Why Southwest? Why customer service? What do you like and dont like about customer service? Â  Answer Question
"Oct 30, 2017","Anonymous Employee in Fort Lauderdale, FL",Customer Service Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Southwest Airlines (Fort Lauderdale, FL) in October 2017.",Application,A time you went above and beyond for a customer Â  1 Answer
"Nov 28, 2017","Anonymous Interview Candidate in Reno, NV",Flight Attendant Interview,No Offer,Neutral Experience,Easy Interview,"I applied online. The process took 3+ months. I interviewed at Southwest Airlines (Reno, NV) in November 2017.",Application,Name a time you had a difficult customer at work and what did you do to handle it? Â  Answer Question
"Nov 11, 2017","Anonymous Employee in Fort Lauderdale, FL",Customer Service Representative Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Southwest Airlines (Fort Lauderdale, FL) in November 2017.",Application,Why are you a good fit for Southwest ? Â  1 Answer
"Nov 17, 2017",Anonymous Interview Candidate,Employment Or Leadership Development Interview,No Offer,Positive Experience,Average Interview,I applied through other source. I interviewed at Southwest Airlines in November 2017.,Application,Tell me about yourself. Â  Answer Question
"Nov 5, 2017","Anonymous Employee in Dallas, TX",Maintenance Planning Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX).",Application,Why Southwest? Â  Answer Question
"Dec 4, 2017",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took a year or more. I interviewed at Southwest Airlines in November 2017.,Application,Why did you choose Southwest to work for? Â  1 Answer
"Oct 17, 2017",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 12+ months. I interviewed at Southwest Airlines.,Application,How did you handle an emergency situation? Â  4 Answers
"Nov 13, 2017","Anonymous Employee in Dallas, TX",Internship Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Dallas, TX) in November 2017.",Application,Why Southwest? Â  Answer Question
"Dec 18, 2017",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Southwest Airlines in November 2017.,Application,Name a time you had an emergency situation and how you handled it. Name a time you went above and beyond for someone else. Â  Answer Question
"Jun 25, 2018","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 12+ months. I interviewed at Southwest Airlines (Dallas, TX) in November 2017.",Application,Why would you want to work for Southwest Airlines? Â  1 Answer
"Oct 15, 2018","Anonymous Employee in Dallas, TX",Revenue Management Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in November 2017.",Application,Who would you say is Southwest's biggest threat.? Â  1 Answer
"Nov 7, 2017",Anonymous Interview Candidate,Costumer Service Interview,No Offer,Negative Experience,Average Interview,I applied through a recruiter. The process took 2 days. I interviewed at Southwest Airlines in November 2017.,Application,Asked about the position and what I knew about the company? Â  2 Answers
"Nov 15, 2017",Anonymous Employee,Customer Service Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through a recruiter. The process took 4+ weeks. I interviewed at Southwest Airlines in November 2017.,Application,The type of questions asked are questions that any company willing to hire would ask Â  Answer Question
"Mar 26, 2018","Anonymous Employee in Dallas, TX",Safety and Security Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Dallas, TX) in November 2017.",Application,Why Southwest? Â  1 Answer
"Nov 30, 2017","Anonymous Interview Candidate in Dallas, TX",Cargo Sales Interview,No Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 3+ months. I interviewed at Southwest Airlines (Dallas, TX) in November 2017.",Application,What is something that your current employer would say that you are good at or not so good at? (Strength & Weakness) Â  Answer Question
"Nov 21, 2017","Anonymous Interview Candidate in Dallas, TX",Software Engineer(Internship) Interview,No Offer,Neutral Experience,Average Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in November 2017.",Application,ONLY questions based on Resume Â  Answer Question
"Oct 31, 2017",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Southwest Airlines in October 2017.,Application,Tell me about a time you went above and beyond for someone ? Â  Answer Question
